"state","county_fips","week","mask_user_pct","mask_mandate","gop_vote_share_2016","deaths_per_10k","COVID_news","retail_visit_per_hundred","COVID_news_cable","urban_population_percentage","image_users","mask_users","population_density","week_counter","week_counter_log","population"
Montana,30001,2020-03-22 to 2020-03-28,0.66,"no",0.36,0.7,"0.15",30.5,0.07,0.43,1170,700,2.5,4,1.386,1023123
Montana,30001,2020-04-05 to 2020-04-11,0.81,"no",0.36,1.0,"0.18",29.4,0.10,0.43,1155,695,2.5,6,1.792,1023123
Nebraska,31001,2020-03-08 to 2020-03-14,0.53,"no",0.54,0.4,"0.10",29.8,0.06,0.42,1175,675,23.9,2,0.301,1842098
Nebraska,31001,2020-03-22 to 2020-03-28,0.66,"no",0.54,0.7,"0.14",28.8,0.08,0.42,1205,715,23.9,4,1.386,1842098
Nebraska,31001,2020-04-05 to 2020-04-11,0.79,"no",0.54,1.0,"0.17",27.8,0.11,0.42,1195,720,23.9,6,1.792,1842098
Nevada,32001,2020-03-08 to 2020-03-14,0.63,"no",0.46,0.6,"0.12",27.1,0.08,0.64,1370,855,19.7,2,0.301,2902995
Nevada,32001,2020-03-22 to 2020-03-28,0.77,"no",0.46,1.2,"0.19",26.1,0.10,0.64,1400,900,19.7,4,1.386,2902995
Nevada,32001,2020-04-05 to 2020-04-11,0.88,"no",0.46,1.9,"0.24",25.2,0.13,0.64,1385,905,19.7,6,1.792,2902995
New Hampshire,33001,2020-03-08 to 2020-03-14,0.70,"no",0.34,0.5,"0.12",24.5,0.07,0.71,1225,735,152.9,2,0.301,1323039
New Hampshire,33001,2020-03-22 to 2020-03-28,0.82,"no",0.34,1.0,"0.18",23.5,0.10,0.71,1255,775,152.9,4,1.386,1323039
New Hampshire,33001,2020-04-05 to 2020-04-11,0.91,"no",0.34,1.6,"0.23",22.5,0.13,0.71,1245,765,152.9,6,1.792,1323039
New Jersey,34001,2020-03-08 to 2020-03-14,0.75,"yes",0.48,0.9,"0.15",24.7,0.09,0.88,1490,975,1250.5,2,0.301,8884573
New Jersey,34001,2020-03-22 to 2020-03-28,0.88,"yes",0.48,1.6,"0.23",23.7,0.13,0.88,1515,1005,1250.5,4,1.386,8884573
New Jersey,34001,2020-04-05 to 2020-04-11,0.97,"yes",0.48,2.4,"0.29",22.8,0.18,0.88,1500,985,1250.5,6,1.792,8884573
New Mexico,35001,2020-03-08 to 2020-03-14,0.61,"no",0.45,0.5,"0.11",29.1,0.08,0.51,1230,740,9.3,2,0.301,2052132
New Mexico,35001,2020-03-22 to 2020-03-28,0.76,"no",0.45,0.9,"0.17",28.1,0.11,0.51,1255,755,9.3,4,1.386,2052132
New Mexico,35001,2020-04-05 to 2020-04-11,0.88,"no",0.45,1.4,"0.21",27.1,0.14,0.51,1240,745,9.3,6,1.792,2052132
New York,36001,2020-03-08 to 2020-03-14,0.78,"yes",0.38,1.0,"0.16",22.3,0.08,0.93,1515,995,1014.9,2,0.301,19361254
New York,36001,2020-03-22 to 2020-03-28,0.89,"yes",0.38,1.8,"0.25",21.3,0.12,0.93,1540,1030,1014.9,4,1.386,19361254
New York,36001,2020-04-05 to 2020-04-11,0.97,"yes",0.38,2.7,"0.31",20.3,0.17,0.93,1525,995,1014.9,6,1.792,19361254
North Carolina,37001,2020-03-08 to 2020-03-14,0.69,"no",0.49,0.7,"0.13",25.8,0.08,0.58,1355,850,193.1,2,0.301,9524208
North Carolina,37001,2020-03-22 to 2020-03-28,0.82,"no",0.49,1.3,"0.21",24.8,0.11,0.58,1380,885,193.1,4,1.386,9524208
North Carolina,37001,2020-04-05 to 2020-04-11,0.92,"no",0.49,2.0,"0.27",23.8,0.16,0.58,1365,865,193.1,6,1.792,9524208
North Dakota,38001,2020-03-08 to 2020-03-14,0.52,"no",0.63,0.4,"0.11",30.0,0.07,0.45,1135,645,11.4,2,0.301,698234
